[READ], MinLatency(us), 172
[READ], MaxLatency(us), 30559
[READ], 95thPercentileLatency(us), 817
[READ], 99thPercentileLatency(us), 7119
[READ], Return=OK, 946
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1638.0
[CLEANUP], MinLatency(us), 1638
[CLEANUP], MaxLatency(us), 1638
[CLEANUP], 95thPercentileLatency(us), 1638
[CLEANUP], 99thPercentileLatency(us), 1638
[INSERT], Operations, 54
[INSERT], AverageLatency(us), 1640.7037037037037
[INSERT], MinLatency(us), 587
[INSERT], MaxLatency(us), 9671
[INSERT], 95thPercentileLatency(us), 5279
[INSERT], 99thPercentileLatency(us), 7395
[INSERT], Return=OK, 54

##################################################################################
Running test workoad E try 3
[OVERALL], RunTime(ms), 12044
[OVERALL], Throughput(ops/sec), 83.02889405513119
[TOTAL_GCS_G1_Young_Generation], Count, 3
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 65
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.5396878113583528
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 3
[TOTAL_GC_TIME], Time(ms), 65
[TOTAL_GC_TIME_%], Time(%), 0.5396878113583528
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 890.0
[CLEANUP], MinLatency(us), 890
[CLEANUP], MaxLatency(us), 890
[CLEANUP], 95thPercentileLatency(us), 890
[CLEANUP], 99thPercentileLatency(us), 890
[INSERT], Operations, 53
[INSERT], AverageLatency(us), 1000.2641509433962
[INSERT], MinLatency(us), 510
[INSERT], MaxLatency(us), 3007
[INSERT], 95thPercentileLatency(us), 1810
[INSERT], 99thPercentileLatency(us), 2451
[INSERT], Return=OK, 53
[SCAN], Operations, 947
[SCAN], AverageLatency(us), 12486.180570221753
[SCAN], MinLatency(us), 253
[SCAN], MaxLatency(us), 92671
[SCAN], 95thPercentileLatency(us), 33727
[SCAN], 99thPercentileLatency(us), 50111
[SCAN], Return=OK, 947

##################################################################################
Running test workoad F try 3
[OVERALL], RunTime(ms), 938
[OVERALL], Throughput(ops/sec), 1066.0980810234541
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 1000
[READ], AverageLatency(us), 421.809
[READ], MinLatency(us), 129
[READ], MaxLatency(us), 28063
[READ], 95thPercentileLatency(us), 698
[READ], 99thPercentileLatency(us), 2249
[READ], Return=OK, 1000
[READ-MODIFY-WRITE], Operations, 514
[READ-MODIFY-WRITE], AverageLatency(us), 1112.9124513618676
[READ-MODIFY-WRITE], MinLatency(us), 320
[READ-MODIFY-WRITE], MaxLatency(us), 57919
[READ-MODIFY-WRITE], 95thPercentileLatency(us), 1842
[READ-MODIFY-WRITE], 99thPercentileLatency(us), 5559
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1381.0
[CLEANUP], MinLatency(us), 1381
[CLEANUP], MaxLatency(us), 1381
[CLEANUP], 95thPercentileLatency(us), 1381
[CLEANUP], 99thPercentileLatency(us), 1381
[UPDATE], Operations, 514
[UPDATE], AverageLatency(us), 533.1128404669261
[UPDATE], MinLatency(us), 180
[UPDATE], MaxLatency(us), 5279
[UPDATE], 95thPercentileLatency(us), 973
[UPDATE], 99thPercentileLatency(us), 2197
[UPDATE], Return=OK, 514
